#Image,X,Y,Z,Omega,Phi,Kappa,SigmaHoriz,SigmaVert,Latitude,Longitude
Elettra-Carroponte2024-7545_pt.jpg,3.45,-1.11,5.623628,-17.644226373431263,4.596912824866866,118.10933360989338,1.0,0.3,45.64507774814556,13.850259851124628
Elettra-Carroponte2024-7546_pt.jpg,3.45,-1.11,5.623628,-16.61298325844163,3.7373840295889833,117.9669397037627,1.0,0.3,45.64507774814556,13.850259851124628
Elettra-Carroponte2024-7547_pt.jpg,3.45,-1.11,5.623628,-15.58000566493586,2.8775389774149374,117.82454579763203,1.0,0.3,45.64507774814556,13.850259851124628
Elettra-Carroponte2024-7548_pt.jpg,3.45,-1.11,5.623628,-54.870386,-1.719967,170.803181,1.0,0.3,45.64507774814556,13.850259851124628
Elettra-Carroponte2024-7549_pt.jpg,3.45,-1.11,5.623628,-54.416684,-1.931164,170.397908,1.0,0.3,45.64507774814556,13.850259851124628
Elettra-Carroponte2024-7550_pt.jpg,3.45,-1.11,5.623628,-13.543298502843713,1.1860022061970772,117.5444096096981,1.0,0.3,45.64507774814556,13.850259851124628
Elettra-Carroponte2024-7551_pt.jpg,3.45,-1.11,5.623628,-12.487320491759725,0.3112337314857547,117.39944770014074,1.0,0.3,45.64507774814556,13.850259851124628
Elettra-Carroponte2024-7552_pt.jpg,3.45,-1.11,5.623628,-11.430151758399896,-0.5628059219552939,117.25448579058337,1.0,0.3,45.64507774814556,13.850259851124628
Elettra-Carroponte2024-7553_pt.jpg,3.45,-1.11,5.623628,-10.371947811136833,-1.435847209722851,117.109523881026,1.0,0.3,45.64507774814556,13.850259851124628
Elettra-Carroponte2024-7554_pt.jpg,3.45,-1.11,5.623628,-9.312864310621826,-2.3076208952990176,116.96456197146864,1.0,0.3,45.64507774814556,13.850259851124628
Elettra-Carroponte2024-7555_pt.jpg,3.45,-1.11,5.623628,-8.253057046887822,-3.177858133080432,116.81960006191127,1.0,0.3,45.64507774814556,13.850259851124628
Elettra-Carroponte2024-4511_pt.jpg,3.45,-1.11,5.623628,-12.79724,-26.079119,-116.803075,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4512_pt.jpg,3.45,-1.11,5.623628,-20.412091,-20.821888,-136.818719,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4513_pt.jpg,3.45,-1.11,5.623628,-19.01794,-22.017973,-133.567222,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4514_pt.jpg,3.45,-1.11,5.623628,0.0,0.0,0.0,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4515_pt.jpg,3.45,-1.11,5.623628,-19.033189,-22.026093,-133.427979,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4516_pt.jpg,3.45,-1.11,5.623628,-19.080853,-22.103152,-133.216612,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4517_pt.jpg,3.45,-1.11,5.623628,-17.113877759360104,-23.60627325277589,-126.79996721290715,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4518_pt.jpg,3.45,-1.11,5.623628,-16.860107178418026,-23.782906094276186,-126.1651981546336,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4519_pt.jpg,3.45,-1.11,5.623628,-16.604220845003034,-23.956725733430826,-125.53042909635997,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4520_pt.jpg,3.45,-1.11,5.623628,-16.34625040461361,-24.12771098693452,-124.8956600380863,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4521_pt.jpg,3.45,-1.11,5.623628,-16.08622776048999,-24.295841016906984,-124.26089097981267,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4522_pt.jpg,3.45,-1.11,5.623628,-15.671866797420408,-24.555261713240085,-123.2593478001478,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4523_pt.jpg,3.45,-1.11,5.623628,-15.252604623688395,-24.8074447949546,-122.25780462048297,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4524_pt.jpg,3.45,-1.11,5.623628,-14.828570317143575,-25.05231375312253,-121.25626144081807,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4525_pt.jpg,3.45,-1.11,5.623628,-14.399894424827686,-25.28979429782178,-120.25471826115322,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4526_pt.jpg,3.45,-1.11,5.623628,-13.966708922783063,-25.519814380674728,-119.25317508148834,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4527_pt.jpg,3.45,-1.11,5.623628,-13.52914717542129,-25.742304216706756,-118.25163190182346,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4528_pt.jpg,3.45,-1.11,5.623628,-13.087343894464526,-25.957196305518014,-117.25008872215855,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4529_pt.jpg,3.45,-1.11,5.623628,-12.641435097471872,-26.164425451762163,-116.2485455424937,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4530_pt.jpg,3.45,-1.11,5.623628,-12.191558065963658,-26.36392878492577,-115.24700236282871,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4531_pt.jpg,3.45,-1.11,5.623628,-11.737851303157079,-26.555645778402283,-114.24545918316389,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4532_pt.jpg,3.45,-1.11,5.623628,-11.28507748479543,-26.73770631837103,-113.25399953636904,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4533_pt.jpg,3.45,-1.11,5.623628,-10.828824146698363,-26.912025384019778,-112.26253988957424,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4534_pt.jpg,3.45,-1.11,5.623628,-10.369228941031412,-27.078551148833277,-111.27108024277942,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4535_pt.jpg,3.45,-1.11,5.623628,-9.906430528205497,-27.2372341033097,-110.27962059598454,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4536_pt.jpg,3.45,-1.11,5.623628,-9.440568535042893,-27.388027069680316,-109.28816094918972,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4537_pt.jpg,3.45,-1.11,5.623628,-8.971783512651648,-27.53088521593579,-108.2967013023949,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4538_pt.jpg,3.45,-1.11,5.623628,-8.500216894021092,-27.665766069155154,-107.30524165560001,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4539_pt.jpg,3.45,-1.11,5.623628,-8.026010951351488,-27.792629528133315,-106.31378200880519,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4540_pt.jpg,3.45,-1.11,5.623628,-7.549308753130113,-27.91143787530353,-105.32232236201028,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4541_pt.jpg,3.45,-1.11,5.623628,-7.070254120967641,-28.022155787951096,-104.33086271521543,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4542_pt.jpg,3.45,-1.11,5.623628,-6.63533602550508,-28.115244025375176,-103.43468894694706,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4543_pt.jpg,3.45,-1.11,5.623628,-6.198721220607963,-28.201672654089375,-102.53851517867884,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4544_pt.jpg,3.45,-1.11,5.623628,-5.760517330942681,-28.28142067980911,-101.6423414104105,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4545_pt.jpg,3.45,-1.11,5.623628,-5.320832372881982,-28.354468731027804,-100.74616764214215,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4546_pt.jpg,3.45,-1.11,5.623628,-4.879774727878926,-28.420799063722445,-99.84999387387384,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4547_pt.jpg,3.45,-1.11,5.623628,-4.43745311575112,-28.48039556566374,-98.9538201056055,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4548_pt.jpg,3.45,-1.11,5.623628,-3.9939765678815196,-28.533243760329952,-98.0576463373371,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4549_pt.jpg,3.45,-1.11,5.623628,-4.615814,-28.334155,-100.069556,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4550_pt.jpg,3.45,-1.11,5.623628,-4.410095,-28.331453,-99.219976,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4551_pt.jpg,3.45,-1.11,5.623628,-3.61559,-28.549827,-97.93531,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4552_pt.jpg,3.45,-1.11,5.623628,-3.180861,-28.640664,-96.909555,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4553_pt.jpg,3.45,-1.11,5.623628,-2.810077,-28.620614,-95.874137,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4554_pt.jpg,3.45,-1.11,5.623628,-1.984046,-28.613763,-94.699631,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4555_pt.jpg,3.45,-1.11,5.623628,-1.588154,-28.26312,-93.925664,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4556_pt.jpg,3.45,-1.11,5.623628,-0.917785,-28.429695,-92.591083,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4557_pt.jpg,3.45,-1.11,5.623628,-0.460973,-28.450935,-91.525052,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4558_pt.jpg,3.45,-1.11,5.623628,0.168697,-28.535252,-90.425996,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4559_pt.jpg,3.45,-1.11,5.623628,0.376186,-28.659964,-89.392357,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4560_pt.jpg,3.45,-1.11,5.623628,0.934429,-28.685451,-88.331503,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4561_pt.jpg,3.45,-1.11,5.623628,1.342683,-28.80834,-87.251866,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4562_pt.jpg,3.45,-1.11,5.623628,1.80494,-28.804033,-86.247561,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4563_pt.jpg,3.45,-1.11,5.623628,2.252924,-28.656666,-85.267757,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4564_pt.jpg,3.45,-1.11,5.623628,2.967233,-28.447112,-84.257381,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4565_pt.jpg,3.45,-1.11,5.623628,3.579749,-28.405608,-83.031223,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4566_pt.jpg,3.45,-1.11,5.623628,4.076104,-28.249069,-82.015764,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4567_pt.jpg,3.45,-1.11,5.623628,4.651052,-28.086707,-80.956653,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4568_pt.jpg,3.45,-1.11,5.623628,5.172385,-28.031005,-79.911103,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4569_pt.jpg,3.45,-1.11,5.623628,5.412421,-27.974934,-78.98915,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4570_pt.jpg,3.45,-1.11,5.623628,6.018696,-28.053945,-77.810833,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4571_pt.jpg,3.45,-1.11,5.623628,6.257651,-28.165674,-77.179171,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4572_pt.jpg,3.45,-1.11,5.623628,6.296346,-27.993017,-77.311597,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4573_pt.jpg,3.45,-1.11,5.623628,0.0,0.0,0.0,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4574_pt.jpg,3.45,-1.11,5.623628,6.246689,-28.06478,-77.272509,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4575_pt.jpg,3.45,-1.11,5.623628,6.467071,-28.014562,-76.712304,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4576_pt.jpg,3.45,-1.11,5.623628,7.052642,-28.028857,-75.414054,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4577_pt.jpg,3.45,-1.11,5.623628,7.470645,-27.961365,-74.284284,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4578_pt.jpg,3.45,-1.11,5.623628,7.984648,-27.655864,-73.144593,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4579_pt.jpg,3.45,-1.11,5.623628,8.792184,-27.344227,-71.869702,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4580_pt.jpg,3.45,-1.11,5.623628,9.293786,-27.117271,-70.646547,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4581_pt.jpg,3.45,-1.11,5.623628,9.857255,-26.908531,-69.426743,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4582_pt.jpg,3.45,-1.11,5.623628,10.568286,-26.628694,-68.143239,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4583_pt.jpg,3.45,-1.11,5.623628,10.966139,-26.592632,-67.009957,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4584_pt.jpg,3.45,-1.11,5.623628,11.52626,-26.426332,-65.800145,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4585_pt.jpg,3.45,-1.11,5.623628,12.191855,-26.454736,-64.375959,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4586_pt.jpg,3.45,-1.11,5.623628,12.499672,-26.238405,-63.394879,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4587_pt.jpg,3.45,-1.11,5.623628,13.00877,-25.815259,-62.307193,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4588_pt.jpg,3.45,-1.11,5.623628,13.549335,-25.553363,-61.061271,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4589_pt.jpg,3.45,-1.11,5.623628,14.145795,-25.011148,-59.952349,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4590_pt.jpg,3.45,-1.11,5.623628,14.663628,-24.623948,-58.73517,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4591_pt.jpg,3.45,-1.11,5.623628,15.168485,-24.50865,-57.445836,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4592_pt.jpg,3.45,-1.11,5.623628,15.653743,-24.291613,-56.290669,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4593_pt.jpg,3.45,-1.11,5.623628,16.068147,-24.046223,-55.243498,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4594_pt.jpg,3.45,-1.11,5.623628,16.438123,-23.938994,-54.106096,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4595_pt.jpg,3.45,-1.11,5.623628,16.780147,-23.689434,-53.076764,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4596_pt.jpg,3.45,-1.11,5.623628,17.387265,-23.35006,-51.915128,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4597_pt.jpg,3.45,-1.11,5.623628,17.882927,-22.885913,-50.886841,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4598_pt.jpg,3.45,-1.11,5.623628,18.217581,-22.510755,-49.921099,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4599_pt.jpg,3.45,-1.11,5.623628,18.512651,-22.086609,-48.955439,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4600_pt.jpg,3.45,-1.11,5.623628,18.897475,-21.706036,-47.973499,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4601_pt.jpg,3.45,-1.11,5.623628,19.421868,-21.434629,-46.855462,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4602_pt.jpg,3.45,-1.11,5.623628,19.587218,-21.285217,-45.970202,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4603_pt.jpg,3.45,-1.11,5.623628,20.141445,-21.0187,-44.843009,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4604_pt.jpg,3.45,-1.11,5.623628,20.378263,-20.915413,-43.844838,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4605_pt.jpg,3.45,-1.11,5.623628,20.761828,-20.562227,-42.978708,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4606_pt.jpg,3.45,-1.11,5.623628,21.037497,-20.124242,-42.088323,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4607_pt.jpg,3.45,-1.11,5.623628,21.364744,-19.681444,-41.126804,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4608_pt.jpg,3.45,-1.11,5.623628,21.557841,-19.200695,-40.24967,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4609_pt.jpg,3.45,-1.11,5.623628,21.860502,-18.677747,-39.378083,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4610_pt.jpg,3.45,-1.11,5.623628,21.861363,-18.281944,-38.603992,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4611_pt.jpg,3.45,-1.11,5.623628,22.6179,-17.760887,-37.348941,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4612_pt.jpg,3.45,-1.11,5.623628,22.786718,-17.624992,-36.419459,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4613_pt.jpg,3.45,-1.11,5.623628,23.124909,-17.21224,-35.483585,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4614_pt.jpg,3.45,-1.11,5.623628,23.407297,-16.84259,-34.58297,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4615_pt.jpg,3.45,-1.11,5.623628,23.826026,-16.621878,-33.510899,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4616_pt.jpg,3.45,-1.11,5.623628,24.057588,-16.310613,-32.582793,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4617_pt.jpg,3.45,-1.11,5.623628,24.2498,-15.933053,-31.676462,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4618_pt.jpg,3.45,-1.11,5.623628,24.38446,-15.333179,-30.910111,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4619_pt.jpg,3.45,-1.11,5.623628,24.682439,-14.795873,-29.93328,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4620_pt.jpg,3.45,-1.11,5.623628,24.977143,-14.260764,-28.971565,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4621_pt.jpg,3.45,-1.11,5.623628,25.118675,-14.099225,-27.969343,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4622_pt.jpg,3.45,-1.11,5.623628,25.382567,-13.574439,-27.096823,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4623_pt.jpg,3.45,-1.11,5.623628,25.731775,-13.314506,-26.11802,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4624_pt.jpg,3.45,-1.11,5.623628,26.006307,-12.927184,-25.079802,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4625_pt.jpg,3.45,-1.11,5.623628,26.275177,-12.634866,-24.091715,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4626_pt.jpg,3.45,-1.11,5.623628,26.415903,-12.093318,-23.242995,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4627_pt.jpg,3.45,-1.11,5.623628,26.590188,-11.561349,-22.274323,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4628_pt.jpg,3.45,-1.11,5.623628,26.635992,-11.116038,-21.507343,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4629_pt.jpg,3.45,-1.11,5.623628,26.796499,-10.394881,-20.584283,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4630_pt.jpg,3.45,-1.11,5.623628,26.86097,-10.026948,-19.75808,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4631_pt.jpg,3.45,-1.11,5.623628,27.090239,-9.644596,-18.849143,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4632_pt.jpg,3.45,-1.11,5.623628,27.201297,-9.312684,-17.955523,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4633_pt.jpg,3.45,-1.11,5.623628,27.502592,-8.958911,-16.934856,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4634_pt.jpg,3.45,-1.11,5.623628,27.658994,-8.556904,-16.095836,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4635_pt.jpg,3.45,-1.11,5.623628,27.797239,-8.185231,-15.196532,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4636_pt.jpg,3.45,-1.11,5.623628,28.068934,-7.590113,-14.280342,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4637_pt.jpg,3.45,-1.11,5.623628,27.963213,-7.272916,-13.504534,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4638_pt.jpg,3.45,-1.11,5.623628,27.995773,-6.651909,-12.670795,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4639_pt.jpg,3.45,-1.11,5.623628,27.957986,-6.177875,-11.892963,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4640_pt.jpg,3.45,-1.11,5.623628,28.02628,-5.513079,-11.051919,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4641_pt.jpg,3.45,-1.11,5.623628,28.083748,-5.088028,-10.184088,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4642_pt.jpg,3.45,-1.11,5.623628,28.2556,-4.786106,-9.244605,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4643_pt.jpg,3.45,-1.11,5.623628,28.255883,-4.371505,-8.490714,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4644_pt.jpg,3.45,-1.11,5.623628,28.531066,-3.925199,-7.454897,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4645_pt.jpg,3.45,-1.11,5.623628,28.594502,-3.468886,-6.640682,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4646_pt.jpg,3.45,-1.11,5.623628,28.654493,-3.100381,-5.731467,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4647_pt.jpg,3.45,-1.11,5.623628,28.595326,-2.701742,-4.957809,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4648_pt.jpg,3.45,-1.11,5.623628,28.54847,-2.160475,-4.178661,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4649_pt.jpg,3.45,-1.11,5.623628,28.55311,-1.47335,-3.326532,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4650_pt.jpg,3.45,-1.11,5.623628,28.486006,-0.990521,-2.453721,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4651_pt.jpg,3.45,-1.11,5.623628,28.375791,-0.536049,-1.604921,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4652_pt.jpg,3.45,-1.11,5.623628,28.84475227251952,-0.1533003501693998,-0.08800127462146179,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4653_pt.jpg,3.45,-1.11,5.623628,28.84153332286473,0.3658741926217973,0.9780620357150269,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4654_pt.jpg,3.45,-1.11,5.623628,28.82834058388337,0.8846826442762349,2.044125346051544,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4655_pt.jpg,3.45,-1.11,5.623628,28.80517865735878,1.4029466731595956,3.1101886563880328,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4656_pt.jpg,3.45,-1.11,5.623628,28.772055622444753,1.920488134773692,4.176251966724578,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4657_pt.jpg,3.45,-1.11,5.623628,28.737518848528204,2.3436600172574846,5.049292113471353,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4658_pt.jpg,3.45,-1.11,5.623628,28.69631732130334,2.7661304353067493,5.922332260218127,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4659_pt.jpg,3.45,-1.11,5.623628,28.648460679306854,3.187801996719429,6.79537240696493,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4660_pt.jpg,3.45,-1.11,5.623628,28.593960117948992,3.6085774934540567,7.6684125537117325,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4661_pt.jpg,3.45,-1.11,5.623628,28.175883,4.378197,6.994287,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4662_pt.jpg,3.45,-1.11,5.623628,28.186867,4.894543,7.958667,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4663_pt.jpg,3.45,-1.11,5.623628,28.126846,5.453245,8.814132,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4664_pt.jpg,3.45,-1.11,5.623628,28.119834,5.660656,9.712547,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4665_pt.jpg,3.45,-1.11,5.623628,34.591078,-1.17348,8.365522,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4666_pt.jpg,3.45,-1.11,5.623628,28.200054,6.602398,11.520075,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4667_pt.jpg,3.45,-1.11,5.623628,28.049941,7.010442,12.367275,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4668_pt.jpg,3.45,-1.11,5.623628,27.923429,7.452579,13.272079,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4669_pt.jpg,3.45,-1.11,5.623628,27.671472,7.944015,14.088499,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4670_pt.jpg,3.45,-1.11,5.623628,27.310159,8.492679,14.853563,1.0,0.3,45.64494452747607,13.850673915367647
Elettra-Carroponte2024-4671_pt.jpg,3.45,-1.11,5.623628,27.206994,9.059168,15.821101,1.0,0.3,45.64494452747607,13.850673915367647
